DATE,LNS12500000
5/1/2005,116960
6/1/2005,117305
7/1/2005,117278
8/1/2005,117604
9/1/2005,117355
10/1/2005,117552
11/1/2005,117580
12/1/2005,118129
1/1/2006,118337
2/1/2006,118667
3/1/2006,119175
4/1/2006,119336
5/1/2006,119033
6/1/2006,119615
7/1/2006,119680
8/1/2006,119948
9/1/2006,120308
10/1/2006,120609
11/1/2006,120573
12/1/2006,120793
1/1/2007,121159
2/1/2007,121020
3/1/2007,121168
4/1/2007,120325
5/1/2007,120902
6/1/2007,120689
7/1/2007,120960
8/1/2007,120824
9/1/2007,121232
10/1/2007,121378
11/1/2007,121875
12/1/2007,121609
1/1/2008,121435
2/1/2008,121474
3/1/2008,121426
4/1/2008,120708
5/1/2008,120766
6/1/2008,120388
7/1/2008,120206
8/1/2008,119534
9/1/2008,119724
10/1/2008,119349
11/1/2008,118397
12/1/2008,117096
1/1/2009,115818
2/1/2009,114783
3/1/2009,113607
4/1/2009,113298
5/1/2009,112929
6/1/2009,112745
7/1/2009,112406
8/1/2009,112106
9/1/2009,111513
10/1/2009,110949
11/1/2009,111211
12/1/2009,110559
1/1/2010,110613
2/1/2010,110778
3/1/2010,111162
4/1/2010,111854
5/1/2010,112539
6/1/2010,112608
7/1/2010,112248
8/1/2010,111847
9/1/2010,111926
10/1/2010,111723
11/1/2010,111343
12/1/2010,111900
1/1/2011,112248
2/1/2011,112352
3/1/2011,112350
4/1/2011,112222
5/1/2011,112263
6/1/2011,112001
7/1/2011,112193
8/1/2011,112723
9/1/2011,112544
10/1/2011,112923
11/1/2011,113213
12/1/2011,113774
1/1/2012,113755
2/1/2012,114141
3/1/2012,115024
4/1/2012,114371
5/1/2012,114233
6/1/2012,114749
7/1/2012,114575
8/1/2012,114736
9/1/2012,115252
10/1/2012,115570
11/1/2012,115655
12/1/2012,115791
1/1/2013,115653
2/1/2013,115695
3/1/2013,115808
4/1/2013,116014
5/1/2013,116240
6/1/2013,116166
7/1/2013,116201
8/1/2013,116417
9/1/2013,116846
10/1/2013,116352
11/1/2013,117078
12/1/2013,117394
1/1/2014,117468
2/1/2014,117734
3/1/2014,117959
4/1/2014,118433
5/1/2014,118791
6/1/2014,118229
7/1/2014,118426
8/1/2014,118715
9/1/2014,119306
10/1/2014,119787
11/1/2014,119717
12/1/2014,120138
1/1/2015,120452
2/1/2015,120658
3/1/2015,120981
4/1/2015,120813
5/1/2015,121514
6/1/2015,121021
7/1/2015,121642
8/1/2015,122067
9/1/2015,121760
10/1/2015,122094
11/1/2015,122182
12/1/2015,122757
1/1/2016,122971
2/1/2016,123058
3/1/2016,123560
4/1/2016,123217
5/1/2016,123231
6/1/2016,123636
7/1/2016,123956
8/1/2016,124560
9/1/2016,124157
10/1/2016,124198
11/1/2016,124248
12/1/2016,124320
1/1/2017,124563
2/1/2017,124877
3/1/2017,125642
4/1/2017,126067
5/1/2017,125637
6/1/2017,126049
7/1/2017,125938
8/1/2017,126043
9/1/2017,126647
10/1/2017,126633
11/1/2017,126730
12/1/2017,126716
1/1/2018,127004
2/1/2018,127671
3/1/2018,127527
4/1/2018,127911
5/1/2018,128777
6/1/2018,128635
7/1/2018,129013
8/1/2018,128683
9/1/2018,128872
10/1/2018,129173
11/1/2018,129685
12/1/2018,129825
1/1/2019,129775
2/1/2019,130115
3/1/2019,129955
4/1/2019,129816
5/1/2019,129830
6/1/2019,130254
7/1/2019,130494
8/1/2019,130877
9/1/2019,131123
10/1/2019,131518
11/1/2019,131561
12/1/2019,131755
1/1/2020,131099
2/1/2020,131109
3/1/2020,129298
4/1/2020,114322
5/1/2020,116523
6/1/2020,118941
7/1/2020,119532
8/1/2020,122369
9/1/2020,122423
10/1/2020,123593
