DATE,LNS12000006
3/1/1981,9395
4/1/1981,9530
5/1/1981,9451
6/1/1981,9289
7/1/1981,9317
8/1/1981,9224
9/1/1981,9322
10/1/1981,9347
11/1/1981,9346
12/1/1981,9291
1/1/1982,9305
2/1/1982,9255
3/1/1982,9204
4/1/1982,9152
5/1/1982,9184
6/1/1982,9144
7/1/1982,9187
8/1/1982,9224
9/1/1982,9171
10/1/1982,9142
11/1/1982,9174
12/1/1982,9148
1/1/1983,9158
2/1/1983,9271
3/1/1983,9241
4/1/1983,9223
5/1/1983,9247
6/1/1983,9309
7/1/1983,9453
8/1/1983,9411
9/1/1983,9524
10/1/1983,9472
11/1/1983,9594
12/1/1983,9602
1/1/1984,9694
2/1/1984,9958
3/1/1984,9884
4/1/1984,9891
5/1/1984,10066
6/1/1984,10142
7/1/1984,10071
8/1/1984,10238
9/1/1984,10288
10/1/1984,10328
11/1/1984,10433
12/1/1984,10417
1/1/1985,10436
2/1/1985,10341
3/1/1985,10426
4/1/1985,10480
5/1/1985,10461
6/1/1985,10553
7/1/1985,10484
8/1/1985,10570
9/1/1985,10523
10/1/1985,10551
11/1/1985,10511
12/1/1985,10658
1/1/1986,10703
2/1/1986,10700
3/1/1986,10798
4/1/1986,10846
5/1/1986,10897
6/1/1986,10847
7/1/1986,10808
8/1/1986,10663
9/1/1986,10786
10/1/1986,10875
11/1/1986,10892
12/1/1986,10944
1/1/1987,10970
2/1/1987,11088
3/1/1987,11084
4/1/1987,11141
5/1/1987,11165
6/1/1987,11261
7/1/1987,11377
8/1/1987,11520
9/1/1987,11404
10/1/1987,11545
11/1/1987,11564
12/1/1987,11575
1/1/1988,11579
2/1/1988,11510
3/1/1988,11429
4/1/1988,11519
5/1/1988,11494
6/1/1988,11520
7/1/1988,11750
8/1/1988,11761
9/1/1988,11756
10/1/1988,11823
11/1/1988,11844
12/1/1988,11900
1/1/1989,11874
2/1/1989,11888
3/1/1989,11915
4/1/1989,11821
5/1/1989,11949
6/1/1989,11948
7/1/1989,12074
8/1/1989,11996
9/1/1989,11937
10/1/1989,11927
11/1/1989,11974
12/1/1989,11963
1/1/1990,12232
2/1/1990,12272
3/1/1990,12287
4/1/1990,12260
5/1/1990,12341
6/1/1990,12226
7/1/1990,12102
8/1/1990,12084
9/1/1990,12039
10/1/1990,12087
11/1/1990,12103
12/1/1990,12055
1/1/1991,12094
2/1/1991,12064
3/1/1991,12160
4/1/1991,12109
5/1/1991,11964
6/1/1991,12039
7/1/1991,12118
8/1/1991,12011
9/1/1991,12239
10/1/1991,11997
11/1/1991,12005
12/1/1991,12066
1/1/1992,12080
2/1/1992,12007
3/1/1992,12035
4/1/1992,12032
5/1/1992,12061
6/1/1992,12184
7/1/1992,12224
8/1/1992,12344
9/1/1992,12286
10/1/1992,12194
11/1/1992,12194
12/1/1992,12154
1/1/1993,12108
2/1/1993,12374
3/1/1993,12200
4/1/1993,12151
5/1/1993,12377
6/1/1993,12308
7/1/1993,12430
8/1/1993,12532
9/1/1993,12465
10/1/1993,12513
11/1/1993,12529
12/1/1993,12588
1/1/1994,12503
2/1/1994,12597
3/1/1994,12702
4/1/1994,12761
5/1/1994,12782
6/1/1994,12888
7/1/1994,12852
8/1/1994,12841
9/1/1994,12952
10/1/1994,13009
11/1/1994,13021
12/1/1994,13090
1/1/1995,13137
2/1/1995,13354
3/1/1995,13353
4/1/1995,13310
5/1/1995,13293
6/1/1995,13194
7/1/1995,13080
8/1/1995,13098
9/1/1995,13153
10/1/1995,13383
11/1/1995,13591
12/1/1995,13410
1/1/1996,13393
2/1/1996,13357
3/1/1996,13396
4/1/1996,13410
5/1/1996,13568
6/1/1996,13483
7/1/1996,13605
8/1/1996,13692
9/1/1996,13547
10/1/1996,13676
11/1/1996,13694
12/1/1996,13695
1/1/1997,13708
2/1/1997,13718
3/1/1997,13780
4/1/1997,13817
5/1/1997,13815
6/1/1997,13791
7/1/1997,14046
8/1/1997,14332
9/1/1997,14240
10/1/1997,14105
11/1/1997,14141
12/1/1997,14149
1/1/1998,14271
2/1/1998,14327
3/1/1998,14463
4/1/1998,14441
5/1/1998,14335
6/1/1998,14626
7/1/1998,14525
8/1/1998,14589
9/1/1998,14587
10/1/1998,14818
11/1/1998,14800
12/1/1998,14877
1/1/1999,15062
2/1/1999,14869
3/1/1999,14904
4/1/1999,14982
5/1/1999,15070
6/1/1999,15070
7/1/1999,14993
8/1/1999,15106
9/1/1999,15140
10/1/1999,15140
11/1/1999,15173
12/1/1999,15171
1/1/2000,15166
2/1/2000,15205
3/1/2000,15181
4/1/2000,15116
5/1/2000,14986
6/1/2000,14956
7/1/2000,14923
8/1/2000,14929
9/1/2000,14940
10/1/2000,15061
11/1/2000,15173
12/1/2000,15114
1/1/2001,15105
2/1/2001,15117
3/1/2001,15113
4/1/2001,15075
5/1/2001,15085
6/1/2001,15057
7/1/2001,15121
8/1/2001,14931
9/1/2001,15000
10/1/2001,14841
11/1/2001,14753
12/1/2001,14865
1/1/2002,14883
2/1/2002,14889
3/1/2002,14790
4/1/2002,14864
5/1/2002,14947
6/1/2002,14784
7/1/2002,14793
8/1/2002,14878
9/1/2002,15070
10/1/2002,15005
11/1/2002,14746
12/1/2002,14823
1/1/2003,14733
2/1/2003,14695
3/1/2003,14687
4/1/2003,14749
5/1/2003,14817
6/1/2003,14702
7/1/2003,14724
8/1/2003,14745
9/1/2003,14784
10/1/2003,14656
11/1/2003,14859
12/1/2003,14729
1/1/2004,14894
2/1/2004,14863
3/1/2004,14919
4/1/2004,14877
5/1/2004,14781
6/1/2004,14797
7/1/2004,14888
8/1/2004,14953
9/1/2004,14972
10/1/2004,15020
11/1/2004,14996
12/1/2004,14971
1/1/2005,14967
2/1/2005,14905
3/1/2005,15037
4/1/2005,15175
5/1/2005,15328
6/1/2005,15384
7/1/2005,15545
8/1/2005,15489
9/1/2005,15485
10/1/2005,15636
11/1/2005,15356
12/1/2005,15443
1/1/2006,15471
2/1/2006,15642
3/1/2006,15720
4/1/2006,15661
5/1/2006,15792
6/1/2006,15674
7/1/2006,15657
8/1/2006,15844
9/1/2006,15689
10/1/2006,15944
11/1/2006,15993
12/1/2006,16119
1/1/2007,16212
2/1/2007,16110
3/1/2007,15985
4/1/2007,16001
5/1/2007,15954
6/1/2007,15963
7/1/2007,16155
8/1/2007,16173
9/1/2007,16109
10/1/2007,15991
11/1/2007,15982
12/1/2007,15999
1/1/2008,16094
2/1/2008,16137
3/1/2008,16107
4/1/2008,16194
5/1/2008,16013
6/1/2008,16036
7/1/2008,15992
8/1/2008,16045
9/1/2008,15793
10/1/2008,15763
11/1/2008,15643
12/1/2008,15659
1/1/2009,15481
2/1/2009,15249
3/1/2009,15131
4/1/2009,15082
5/1/2009,15047
6/1/2009,15054
7/1/2009,15121
8/1/2009,14953
9/1/2009,14820
10/1/2009,14749
11/1/2009,14868
12/1/2009,14773
1/1/2010,14837
2/1/2010,14871
3/1/2010,14872
4/1/2010,14971
5/1/2010,15187
6/1/2010,15049
7/1/2010,15007
8/1/2010,15028
9/1/2010,14949
10/1/2010,15088
11/1/2010,15132
12/1/2010,15150
1/1/2011,15010
2/1/2011,15034
3/1/2011,14981
4/1/2011,14898
5/1/2011,14856
6/1/2011,14882
7/1/2011,14858
8/1/2011,15018
9/1/2011,15258
10/1/2011,15348
11/1/2011,15161
12/1/2011,15322
1/1/2012,15708
2/1/2012,15768
3/1/2012,15840
4/1/2012,15857
5/1/2012,15825
6/1/2012,15867
7/1/2012,15794
8/1/2012,15837
9/1/2012,15868
10/1/2012,16034
11/1/2012,15985
12/1/2012,15873
1/1/2013,16085
2/1/2013,16083
3/1/2013,16111
4/1/2013,16142
5/1/2013,16214
6/1/2013,16047
7/1/2013,16258
8/1/2013,16113
9/1/2013,16224
10/1/2013,16113
11/1/2013,16187
12/1/2013,16235
1/1/2014,16332
2/1/2014,16479
3/1/2014,16549
4/1/2014,16592
5/1/2014,16600
6/1/2014,16774
7/1/2014,16814
8/1/2014,16698
9/1/2014,16955
10/1/2014,16974
11/1/2014,16947
12/1/2014,17049
1/1/2015,17042
2/1/2015,17122
3/1/2015,17199
4/1/2015,17574
5/1/2015,17465
6/1/2015,17517
7/1/2015,17556
8/1/2015,17575
9/1/2015,17529
10/1/2015,17633
11/1/2015,17606
12/1/2015,17823
1/1/2016,17760
2/1/2016,17833
3/1/2016,17786
4/1/2016,17718
5/1/2016,17831
6/1/2016,17860
7/1/2016,17903
8/1/2016,18199
9/1/2016,18141
10/1/2016,18128
11/1/2016,18288
12/1/2016,18322
1/1/2017,18426
2/1/2017,18394
3/1/2017,18419
4/1/2017,18535
5/1/2017,18555
6/1/2017,18570
7/1/2017,18618
8/1/2017,18558
9/1/2017,18794
10/1/2017,18639
11/1/2017,18711
12/1/2017,18807
1/1/2018,18673
2/1/2018,19123
3/1/2018,19094
4/1/2018,18921
5/1/2018,19106
6/1/2018,19084
7/1/2018,19145
8/1/2018,19110
9/1/2018,19236
10/1/2018,19288
11/1/2018,19223
12/1/2018,19082
1/1/2019,19211
2/1/2019,19140
3/1/2019,19093
4/1/2019,19235
5/1/2019,19302
6/1/2019,19216
7/1/2019,19502
8/1/2019,19485
9/1/2019,19550
10/1/2019,19571
11/1/2019,19527
12/1/2019,19712
1/1/2020,19549
2/1/2020,19730
3/1/2020,19208
4/1/2020,16240
5/1/2020,16523
6/1/2020,16927
7/1/2020,17161
8/1/2020,17528
9/1/2020,17537
10/1/2020,17970
