DATE,LNS12300002
4/1/1965,36.7
5/1/1965,36.9
6/1/1965,37.2
7/1/1965,37.4
8/1/1965,37.3
9/1/1965,37.2
10/1/1965,37.5
11/1/1965,37.5
12/1/1965,37.8
1/1/1966,37.8
2/1/1966,37.7
3/1/1966,37.7
4/1/1966,37.9
5/1/1966,37.9
6/1/1966,38.1
7/1/1966,38.2
8/1/1966,38.5
9/1/1966,38.7
10/1/1966,38.8
11/1/1966,39.2
12/1/1966,39
1/1/1967,38.6
2/1/1967,38.6
3/1/1967,38.4
4/1/1967,38.9
5/1/1967,38.7
6/1/1967,38.9
7/1/1967,39
8/1/1967,39.2
9/1/1967,39.2
10/1/1967,39.3
11/1/1967,39.4
12/1/1967,39.7
1/1/1968,38.9
2/1/1968,39.3
3/1/1968,39.5
4/1/1968,39.4
5/1/1968,40
6/1/1968,39.9
7/1/1968,39.7
8/1/1968,39.5
9/1/1968,39.8
10/1/1968,39.7
11/1/1968,39.9
12/1/1968,39.9
1/1/1969,39.9
2/1/1969,40.3
3/1/1969,40.4
4/1/1969,40.5
5/1/1969,40.4
6/1/1969,40.8
7/1/1969,40.9
8/1/1969,40.9
9/1/1969,40.8
10/1/1969,41.1
11/1/1969,41
12/1/1969,41.2
1/1/1970,41.1
2/1/1970,41
3/1/1970,41
4/1/1970,41.2
5/1/1970,40.6
6/1/1970,40.7
7/1/1970,40.9
8/1/1970,40.8
9/1/1970,40.5
10/1/1970,40.7
11/1/1970,40.5
12/1/1970,40.4
1/1/1971,40.6
2/1/1971,40.4
3/1/1971,40.2
4/1/1971,40.2
5/1/1971,40.2
6/1/1971,39.9
7/1/1971,40
8/1/1971,40.3
9/1/1971,40.4
10/1/1971,40.5
11/1/1971,40.7
12/1/1971,40.8
1/1/1972,40.8
2/1/1972,40.8
3/1/1972,41
4/1/1972,40.9
5/1/1972,41
6/1/1972,40.9
7/1/1972,40.9
8/1/1972,41
9/1/1972,40.9
10/1/1972,40.9
11/1/1972,41.1
12/1/1972,41.3
1/1/1973,41
2/1/1973,41.6
3/1/1973,41.7
4/1/1973,41.9
5/1/1973,42.1
6/1/1973,42.3
7/1/1973,42.1
8/1/1973,42.1
9/1/1973,42.2
10/1/1973,42.4
11/1/1973,42.6
12/1/1973,42.5
1/1/1974,42.3
2/1/1974,42.6
3/1/1974,42.7
4/1/1974,42.7
5/1/1974,42.6
6/1/1974,42.7
7/1/1974,43
8/1/1974,42.8
9/1/1974,42.7
10/1/1974,42.6
11/1/1974,42.3
12/1/1974,42.1
1/1/1975,42
2/1/1975,41.7
3/1/1975,41.7
4/1/1975,41.8
5/1/1975,41.9
6/1/1975,41.9
7/1/1975,42.1
8/1/1975,42.2
9/1/1975,42.2
10/1/1975,42.3
11/1/1975,42.2
12/1/1975,42.4
1/1/1976,42.7
2/1/1976,42.8
3/1/1976,43
4/1/1976,43.1
5/1/1976,43.4
6/1/1976,43.3
7/1/1976,43.5
8/1/1976,43.3
9/1/1976,43.2
10/1/1976,43.2
11/1/1976,43.6
12/1/1976,43.6
1/1/1977,43.6
2/1/1977,43.8
3/1/1977,44
4/1/1977,44.2
5/1/1977,44.6
6/1/1977,44.4
7/1/1977,44.4
8/1/1977,44.6
9/1/1977,44.8
10/1/1977,44.8
11/1/1977,45.1
12/1/1977,45.3
1/1/1978,45.5
2/1/1978,45.7
3/1/1978,45.8
4/1/1978,46.2
5/1/1978,46.3
6/1/1978,46.5
7/1/1978,46.3
8/1/1978,46.4
9/1/1978,46.7
10/1/1978,47
11/1/1978,47
12/1/1978,47.1
1/1/1979,47.1
2/1/1979,47.3
3/1/1979,47.5
4/1/1979,47.1
5/1/1979,47.2
6/1/1979,47.2
7/1/1979,47.5
8/1/1979,47.3
9/1/1979,47.6
10/1/1979,47.7
11/1/1979,47.9
12/1/1979,48
1/1/1980,48
2/1/1980,47.9
3/1/1980,47.8
4/1/1980,47.7
5/1/1980,47.6
6/1/1980,47.5
7/1/1980,47.5
8/1/1980,47.5
9/1/1980,47.6
10/1/1980,47.6
11/1/1980,47.7
12/1/1980,47.6
1/1/1981,47.8
2/1/1981,48
3/1/1981,48.1
4/1/1981,48.3
5/1/1981,48.4
6/1/1981,48.1
7/1/1981,48.1
8/1/1981,48.1
9/1/1981,47.5
10/1/1981,47.9
11/1/1981,47.9
12/1/1981,47.6
1/1/1982,47.7
2/1/1982,47.7
3/1/1982,47.7
4/1/1982,47.6
5/1/1982,47.8
6/1/1982,47.8
7/1/1982,47.8
8/1/1982,47.8
9/1/1982,47.8
10/1/1982,47.5
11/1/1982,47.5
12/1/1982,47.5
1/1/1983,47.5
2/1/1983,47.5
3/1/1983,47.5
4/1/1983,47.6
5/1/1983,47.5
6/1/1983,47.7
7/1/1983,48
8/1/1983,48.4
9/1/1983,48.7
10/1/1983,48.5
11/1/1983,48.7
12/1/1983,48.8
1/1/1984,48.7
2/1/1984,49
3/1/1984,49
4/1/1984,49.3
5/1/1984,49.9
6/1/1984,49.7
7/1/1984,49.8
8/1/1984,49.5
9/1/1984,49.6
10/1/1984,49.6
11/1/1984,49.7
12/1/1984,49.9
1/1/1985,50.1
2/1/1985,50.3
3/1/1985,50.5
4/1/1985,50.4
5/1/1985,50.2
6/1/1985,50.1
7/1/1985,50.2
8/1/1985,50.2
9/1/1985,50.6
10/1/1985,50.7
11/1/1985,50.8
12/1/1985,50.9
1/1/1986,50.9
2/1/1986,50.8
3/1/1986,51
4/1/1986,51
5/1/1986,51.2
6/1/1986,51.5
7/1/1986,51.6
8/1/1986,51.7
9/1/1986,51.7
10/1/1986,51.8
11/1/1986,51.7
12/1/1986,51.7
1/1/1987,51.7
2/1/1987,51.9
3/1/1987,52.1
4/1/1987,52.3
5/1/1987,52.6
6/1/1987,52.5
7/1/1987,52.7
8/1/1987,52.9
9/1/1987,52.6
10/1/1987,52.8
11/1/1987,52.9
12/1/1987,53.1
1/1/1988,53.1
2/1/1988,53.1
3/1/1988,53.2
4/1/1988,53.2
5/1/1988,52.9
6/1/1988,53.3
7/1/1988,53.3
8/1/1988,53.5
9/1/1988,53.5
10/1/1988,53.8
11/1/1988,54.1
12/1/1988,54.1
1/1/1989,54.4
2/1/1989,54.2
3/1/1989,54.2
4/1/1989,54.2
5/1/1989,54.2
6/1/1989,54.1
7/1/1989,54.2
8/1/1989,54.4
9/1/1989,54.5
10/1/1989,54.3
11/1/1989,54.7
12/1/1989,54.4
1/1/1990,54.6
2/1/1990,54.5
3/1/1990,54.6
4/1/1990,54.5
5/1/1990,54.6
6/1/1990,54.4
7/1/1990,54.3
8/1/1990,54.4
9/1/1990,54.2
10/1/1990,54.2
11/1/1990,54
12/1/1990,53.9
1/1/1991,53.8
2/1/1991,53.8
3/1/1991,53.7
4/1/1991,54.1
5/1/1991,53.6
6/1/1991,53.7
7/1/1991,53.6
8/1/1991,53.5
9/1/1991,53.7
10/1/1991,53.7
11/1/1991,53.6
12/1/1991,53.5
1/1/1992,53.8
2/1/1992,53.7
3/1/1992,53.8
4/1/1992,53.9
5/1/1992,53.8
6/1/1992,53.7
7/1/1992,53.8
8/1/1992,53.8
9/1/1992,53.7
10/1/1992,53.6
11/1/1992,53.7
12/1/1992,53.7
1/1/1993,53.7
2/1/1993,53.7
3/1/1993,53.9
4/1/1993,53.8
5/1/1993,54.1
6/1/1993,54.1
7/1/1993,54.1
8/1/1993,54.3
9/1/1993,54.2
10/1/1993,54.3
11/1/1993,54.4
12/1/1993,54.6
1/1/1994,54.9
2/1/1994,55.1
3/1/1994,54.9
4/1/1994,55.1
5/1/1994,55.4
6/1/1994,55.1
7/1/1994,55.2
8/1/1994,55.3
9/1/1994,55.4
10/1/1994,55.5
11/1/1994,55.6
12/1/1994,55.5
1/1/1995,55.5
2/1/1995,55.6
3/1/1995,55.6
4/1/1995,55.7
5/1/1995,55.6
6/1/1995,55.3
7/1/1995,55.6
8/1/1995,55.7
9/1/1995,55.6
10/1/1995,55.8
11/1/1995,55.9
12/1/1995,55.6
1/1/1996,55.5
2/1/1996,55.7
3/1/1996,55.8
4/1/1996,55.9
5/1/1996,55.8
6/1/1996,55.9
7/1/1996,56.1
8/1/1996,56.2
9/1/1996,56.4
10/1/1996,56.4
11/1/1996,56.5
12/1/1996,56.4
1/1/1997,56.4
2/1/1997,56.3
3/1/1997,56.6
4/1/1997,56.7
5/1/1997,56.7
6/1/1997,56.8
7/1/1997,57
8/1/1997,57
9/1/1997,57
10/1/1997,57
11/1/1997,57
12/1/1997,57.2
1/1/1998,57
2/1/1998,57
3/1/1998,57.1
4/1/1998,57
5/1/1998,57.1
6/1/1998,57
7/1/1998,57
8/1/1998,57.1
9/1/1998,57.3
10/1/1998,57.1
11/1/1998,57.1
12/1/1998,57.4
1/1/1999,57.4
2/1/1999,57.3
3/1/1999,57.3
4/1/1999,57.3
5/1/1999,57.5
6/1/1999,57.4
7/1/1999,57.4
8/1/1999,57.5
9/1/1999,57.4
10/1/1999,57.6
11/1/1999,57.6
12/1/1999,57.6
1/1/2000,57.6
2/1/2000,57.5
3/1/2000,57.5
4/1/2000,58
5/1/2000,57.5
6/1/2000,57.5
7/1/2000,57.3
8/1/2000,57.1
9/1/2000,57.4
10/1/2000,57.4
11/1/2000,57.5
12/1/2000,57.6
1/1/2001,57.6
2/1/2001,57.5
3/1/2001,57.7
4/1/2001,57.2
5/1/2001,57.2
6/1/2001,57
7/1/2001,57
8/1/2001,56.6
9/1/2001,56.7
10/1/2001,56.6
11/1/2001,56.6
12/1/2001,56.3
1/1/2002,56.2
2/1/2002,56.6
3/1/2002,56.4
4/1/2002,56.2
5/1/2002,56.1
6/1/2002,56.2
7/1/2002,56.1
8/1/2002,56.3
9/1/2002,56.4
10/1/2002,56.3
11/1/2002,56.2
12/1/2002,56.2
1/1/2003,56.5
2/1/2003,56.2
3/1/2003,56.3
4/1/2003,56.3
5/1/2003,56.3
6/1/2003,56.4
7/1/2003,56.1
8/1/2003,56
9/1/2003,55.7
10/1/2003,55.9
11/1/2003,56
12/1/2003,55.7
1/1/2004,55.7
2/1/2004,56
3/1/2004,55.9
4/1/2004,56
5/1/2004,56.1
6/1/2004,56
7/1/2004,56
8/1/2004,56
9/1/2004,55.9
10/1/2004,55.9
11/1/2004,56
12/1/2004,56.1
1/1/2005,56.1
2/1/2005,56
3/1/2005,56
4/1/2005,56.2
5/1/2005,56.2
6/1/2005,56.1
7/1/2005,56.2
8/1/2005,56.4
9/1/2005,56.4
10/1/2005,56.4
11/1/2005,56.3
12/1/2005,56.3
1/1/2006,56.3
2/1/2006,56.4
3/1/2006,56.4
4/1/2006,56.4
5/1/2006,56.6
6/1/2006,56.7
7/1/2006,56.8
8/1/2006,56.8
9/1/2006,56.5
10/1/2006,56.8
11/1/2006,56.8
12/1/2006,56.9
1/1/2007,56.8
2/1/2007,56.8
3/1/2007,56.9
4/1/2007,56.3
5/1/2007,56.6
6/1/2007,56.7
7/1/2007,56.6
8/1/2007,56.5
9/1/2007,56.8
10/1/2007,56.5
11/1/2007,56.6
12/1/2007,56.5
1/1/2008,56.6
2/1/2008,56.5
3/1/2008,56.5
4/1/2008,56.6
5/1/2008,56.5
6/1/2008,56.4
7/1/2008,56.3
8/1/2008,56.1
9/1/2008,56.1
10/1/2008,56.1
11/1/2008,55.8
12/1/2008,55.6
1/1/2009,55.2
2/1/2009,55.2
3/1/2009,55
4/1/2009,54.9
5/1/2009,54.7
6/1/2009,54.5
7/1/2009,54.5
8/1/2009,54.3
9/1/2009,53.9
10/1/2009,53.7
11/1/2009,53.8
12/1/2009,53.5
1/1/2010,53.9
2/1/2010,53.8
3/1/2010,53.7
4/1/2010,53.7
5/1/2010,53.6
6/1/2010,53.6
7/1/2010,53.5
8/1/2010,53.5
9/1/2010,53.5
10/1/2010,53.3
11/1/2010,53.4
12/1/2010,53.3
1/1/2011,53.3
2/1/2011,53.2
3/1/2011,53.4
4/1/2011,53.3
5/1/2011,53.2
6/1/2011,53
7/1/2011,53.1
8/1/2011,53.1
9/1/2011,53.2
10/1/2011,53.3
11/1/2011,53.2
12/1/2011,53.1
1/1/2012,52.9
2/1/2012,53.1
3/1/2012,53.2
4/1/2012,53
5/1/2012,53.1
6/1/2012,53.2
7/1/2012,53
8/1/2012,53.1
9/1/2012,53.3
10/1/2012,53.3
11/1/2012,53.2
12/1/2012,53.2
1/1/2013,53
2/1/2013,53
3/1/2013,52.9
4/1/2013,53.2
5/1/2013,53.2
6/1/2013,53.2
7/1/2013,53.4
8/1/2013,53.5
9/1/2013,53.3
10/1/2013,52.9
11/1/2013,53.1
12/1/2013,53.2
1/1/2014,53.4
2/1/2014,53.6
3/1/2014,53.4
4/1/2014,53.5
5/1/2014,53.5
6/1/2014,53.5
7/1/2014,53.4
8/1/2014,53.4
9/1/2014,53.4
10/1/2014,53.7
11/1/2014,53.7
12/1/2014,53.6
1/1/2015,53.7
2/1/2015,53.6
3/1/2015,53.6
4/1/2015,53.6
5/1/2015,53.8
6/1/2015,53.8
7/1/2015,53.6
8/1/2015,53.8
9/1/2015,53.5
10/1/2015,53.7
11/1/2015,54
12/1/2015,54.1
1/1/2016,54.1
2/1/2016,54.1
3/1/2016,54.2
4/1/2016,54
5/1/2016,54.1
6/1/2016,53.9
7/1/2016,54.1
8/1/2016,54.1
9/1/2016,54.1
10/1/2016,54.1
11/1/2016,54.1
12/1/2016,54.1
1/1/2017,54.2
2/1/2017,54.4
3/1/2017,54.7
4/1/2017,54.6
5/1/2017,54.5
6/1/2017,54.6
7/1/2017,54.7
8/1/2017,54.7
9/1/2017,54.8
10/1/2017,54.5
11/1/2017,54.6
12/1/2017,54.5
1/1/2018,54.5
2/1/2018,54.7
3/1/2018,54.7
4/1/2018,54.7
5/1/2018,54.8
6/1/2018,55
7/1/2018,55.1
8/1/2018,54.8
9/1/2018,55
10/1/2018,55.1
11/1/2018,55.1
12/1/2018,55.2
1/1/2019,55.2
2/1/2019,55.3
3/1/2019,55.2
4/1/2019,55.2
5/1/2019,55.1
6/1/2019,55.2
7/1/2019,55.1
8/1/2019,55.5
9/1/2019,55.6
10/1/2019,55.7
11/1/2019,55.5
12/1/2019,55.7
1/1/2020,55.8
2/1/2020,55.9
3/1/2020,54.7
4/1/2020,45.8
5/1/2020,47.3
6/1/2020,49.5
7/1/2020,50.1
8/1/2020,51.3
9/1/2020,51.2
10/1/2020,52.1
