DATE,LNS12000009
4/1/1986,7139
5/1/1986,7107
6/1/1986,7229
7/1/1986,7284
8/1/1986,7254
9/1/1986,7303
10/1/1986,7366
11/1/1986,7453
12/1/1986,7460
1/1/1987,7520
2/1/1987,7598
3/1/1987,7627
4/1/1987,7721
5/1/1987,7799
6/1/1987,7732
7/1/1987,7752
8/1/1987,7866
9/1/1987,7875
10/1/1987,7949
11/1/1987,7977
12/1/1987,8063
1/1/1988,8219
2/1/1988,8252
3/1/1988,8066
4/1/1988,8055
5/1/1988,8045
6/1/1988,8211
7/1/1988,8256
8/1/1988,8203
9/1/1988,8400
10/1/1988,8389
11/1/1988,8447
12/1/1988,8470
1/1/1989,8458
2/1/1989,8615
3/1/1989,8576
4/1/1989,8519
5/1/1989,8578
6/1/1989,8507
7/1/1989,8558
8/1/1989,8518
9/1/1989,8570
10/1/1989,8599
11/1/1989,8724
12/1/1989,8710
1/1/1990,9831
2/1/1990,9825
3/1/1990,9838
4/1/1990,9785
5/1/1990,9906
6/1/1990,9920
7/1/1990,9897
8/1/1990,9962
9/1/1990,9859
10/1/1990,9826
11/1/1990,9791
12/1/1990,9683
1/1/1991,9835
2/1/1991,9778
3/1/1991,9671
4/1/1991,9799
5/1/1991,9752
6/1/1991,9800
7/1/1991,9938
8/1/1991,9818
9/1/1991,9792
10/1/1991,9903
11/1/1991,9925
12/1/1991,9901
1/1/1992,9922
2/1/1992,9937
3/1/1992,9991
4/1/1992,10009
5/1/1992,9994
6/1/1992,9999
7/1/1992,10038
8/1/1992,10054
9/1/1992,10063
10/1/1992,10068
11/1/1992,10052
12/1/1992,10158
1/1/1993,10206
2/1/1993,10194
3/1/1993,10221
4/1/1993,10219
5/1/1993,10317
6/1/1993,10346
7/1/1993,10349
8/1/1993,10439
9/1/1993,10448
10/1/1993,10444
11/1/1993,10530
12/1/1993,10570
1/1/1994,10493
2/1/1994,10619
3/1/1994,10691
4/1/1994,10627
5/1/1994,10849
6/1/1994,10695
7/1/1994,10759
8/1/1994,10775
9/1/1994,10781
10/1/1994,11011
11/1/1994,11151
12/1/1994,10974
1/1/1995,10812
2/1/1995,10962
3/1/1995,10996
4/1/1995,11101
5/1/1995,11022
6/1/1995,11158
7/1/1995,11246
8/1/1995,11157
9/1/1995,11328
10/1/1995,11292
11/1/1995,11218
12/1/1995,11231
1/1/1996,11298
2/1/1996,11364
3/1/1996,11316
4/1/1996,11321
5/1/1996,11370
6/1/1996,11494
7/1/1996,11590
8/1/1996,11755
9/1/1996,11855
10/1/1996,12013
11/1/1996,12153
12/1/1996,12194
1/1/1997,12550
2/1/1997,12476
3/1/1997,12478
4/1/1997,12409
5/1/1997,12654
6/1/1997,12734
7/1/1997,12809
8/1/1997,12928
9/1/1997,12840
10/1/1997,12873
11/1/1997,13025
12/1/1997,12978
1/1/1998,12999
2/1/1998,13100
3/1/1998,13231
4/1/1998,13298
5/1/1998,13409
6/1/1998,13301
7/1/1998,13268
8/1/1998,13270
9/1/1998,13429
10/1/1998,13417
11/1/1998,13398
12/1/1998,13388
1/1/1999,13486
2/1/1999,13526
3/1/1999,13674
4/1/1999,13491
5/1/1999,13574
6/1/1999,13662
7/1/1999,13703
8/1/1999,13823
9/1/1999,13767
10/1/1999,13847
11/1/1999,14007
12/1/1999,14103
1/1/2000,15629
2/1/2000,15552
3/1/2000,15518
4/1/2000,15660
5/1/2000,15646
6/1/2000,15755
7/1/2000,15564
8/1/2000,15679
9/1/2000,15874
10/1/2000,15956
11/1/2000,15932
12/1/2000,16068
1/1/2001,16118
2/1/2001,16150
3/1/2001,16253
4/1/2001,16187
5/1/2001,16118
6/1/2001,15955
7/1/2001,16193
8/1/2001,16222
9/1/2001,16237
10/1/2001,16330
11/1/2001,16238
12/1/2001,16271
1/1/2002,16323
2/1/2002,16530
3/1/2002,16399
4/1/2002,16451
5/1/2002,16546
6/1/2002,16560
7/1/2002,16704
8/1/2002,16682
9/1/2002,16777
10/1/2002,16653
11/1/2002,16741
12/1/2002,16696
1/1/2003,17259
2/1/2003,17373
3/1/2003,17278
4/1/2003,17374
5/1/2003,17174
6/1/2003,17249
7/1/2003,17169
8/1/2003,17313
9/1/2003,17469
10/1/2003,17486
11/1/2003,17566
12/1/2003,17759
1/1/2004,17520
2/1/2004,17460
3/1/2004,17689
4/1/2004,17730
5/1/2004,17920
6/1/2004,18005
7/1/2004,18071
8/1/2004,18113
9/1/2004,18098
10/1/2004,18181
11/1/2004,18159
12/1/2004,18210
1/1/2005,18189
2/1/2005,18319
3/1/2005,18488
4/1/2005,18418
5/1/2005,18576
6/1/2005,18642
7/1/2005,18685
8/1/2005,18769
9/1/2005,18642
10/1/2005,18855
11/1/2005,18951
12/1/2005,19059
1/1/2006,19316
2/1/2006,19402
3/1/2006,19447
4/1/2006,19462
5/1/2006,19567
6/1/2006,19698
7/1/2006,19570
8/1/2006,19519
9/1/2006,19487
10/1/2006,19853
11/1/2006,19903
12/1/2006,20126
1/1/2007,20234
2/1/2007,20230
3/1/2007,20349
4/1/2007,20262
5/1/2007,20211
6/1/2007,20260
7/1/2007,20328
8/1/2007,20580
9/1/2007,20490
10/1/2007,20532
11/1/2007,20595
12/1/2007,20510
1/1/2008,20356
2/1/2008,20431
3/1/2008,20321
4/1/2008,20389
5/1/2008,20581
6/1/2008,20398
7/1/2008,20383
8/1/2008,20423
9/1/2008,20409
10/1/2008,20203
11/1/2008,20153
12/1/2008,20105
1/1/2009,19794
2/1/2009,19672
3/1/2009,19645
4/1/2009,19827
5/1/2009,19554
6/1/2009,19586
7/1/2009,19732
8/1/2009,19458
9/1/2009,19617
10/1/2009,19565
11/1/2009,19748
12/1/2009,19568
1/1/2010,19709
2/1/2010,19837
3/1/2010,19808
4/1/2010,19803
5/1/2010,19913
6/1/2010,19822
7/1/2010,19996
8/1/2010,20069
9/1/2010,20124
10/1/2010,19927
11/1/2010,19929
12/1/2010,19937
1/1/2011,20023
2/1/2011,19855
3/1/2011,20044
4/1/2011,20046
5/1/2011,19997
6/1/2011,20139
7/1/2011,20223
8/1/2011,20462
9/1/2011,20511
10/1/2011,20638
11/1/2011,20577
12/1/2011,20725
1/1/2012,21496
2/1/2012,21652
3/1/2012,21631
4/1/2012,21767
5/1/2012,21859
6/1/2012,21860
7/1/2012,21975
8/1/2012,21914
9/1/2012,22117
10/1/2012,22118
11/1/2012,21998
12/1/2012,22157
1/1/2013,22192
2/1/2013,22228
3/1/2013,22090
4/1/2013,22325
5/1/2013,22624
6/1/2013,22583
7/1/2013,22694
8/1/2013,22645
9/1/2013,22625
10/1/2013,22560
11/1/2013,22812
12/1/2013,22788
1/1/2014,22951
2/1/2014,23045
3/1/2014,23215
4/1/2014,23243
5/1/2014,23244
6/1/2014,23462
7/1/2014,23405
8/1/2014,23567
9/1/2014,23765
10/1/2014,23963
11/1/2014,24017
12/1/2014,24038
1/1/2015,24329
2/1/2015,24202
3/1/2015,24269
4/1/2015,24372
5/1/2015,24414
6/1/2015,24408
7/1/2015,24362
8/1/2015,24357
9/1/2015,24403
10/1/2015,24541
11/1/2015,24535
12/1/2015,24620
1/1/2016,24922
2/1/2016,25204
3/1/2016,25263
4/1/2016,24976
5/1/2016,25055
6/1/2016,25148
7/1/2016,25333
8/1/2016,25503
9/1/2016,25311
10/1/2016,25373
11/1/2016,25415
12/1/2016,25477
1/1/2017,25461
2/1/2017,25758
3/1/2017,26009
4/1/2017,25834
5/1/2017,25843
6/1/2017,25966
7/1/2017,26081
8/1/2017,25947
9/1/2017,26209
10/1/2017,25967
11/1/2017,26067
12/1/2017,26098
1/1/2018,26446
2/1/2018,26698
3/1/2018,26555
4/1/2018,26906
5/1/2018,26857
6/1/2018,27110
7/1/2018,27260
8/1/2018,26915
9/1/2018,27063
10/1/2018,27194
11/1/2018,27476
12/1/2018,27652
1/1/2019,27558
2/1/2019,27499
3/1/2019,27562
4/1/2019,27364
5/1/2019,27507
6/1/2019,27621
7/1/2019,27610
8/1/2019,27876
9/1/2019,28156
10/1/2019,28279
11/1/2019,28339
12/1/2019,28286
1/1/2020,28397
2/1/2020,28531
3/1/2020,27672
4/1/2020,22579
5/1/2020,23241
6/1/2020,24711
7/1/2020,24885
8/1/2020,25886
9/1/2020,25834
10/1/2020,26619
